country,year_month,sunshine_hours,daylight_hours,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,precipitation_hours,retail_index,unemployment_rate,inflation_yoy,CCI,covid_dummy,month_num,month_sin,month_cos
Germany,2020-12,98.66423964394336,244.49652934522473,3.3064183198593007,12.678472066412384,-3.786627776531299,58.047789993269014,52.71444918106349,147.45905317478125,99.9,3.8,-0.7,100.1317,1,12,-2.4492935982947064e-16,1.0
Germany,2021-01,81.45360920462194,261.17491425441875,1.0361681877727678,11.77323311644604,-9.835864931568318,79.51715279335876,44.956192506170076,225.3207314336998,90.6,3.9,1.6,100.4623,1,1,0.49999999999999994,0.8660254037844387
Germany,2021-02,156.57090899645996,279.89685957015183,1.7000596974261997,17.92414179941665,-13.467837110163787,48.48504599506394,32.819216962082116,132.63159075611398,93.6,3.9,1.6,100.8777,1,2,0.8660254037844386,0.5000000000000001
Germany,2021-03,243.79950159673922,369.50129388726845,4.9449257058487195,21.97664348216289,-4.687973973524793,48.85637199910253,42.07952658739062,145.46309176576173,103.0,3.9,2.0,101.3473,1,3,1.0,6.123233995736766e-17
Germany,2021-04,289.24472288503733,417.6147981461746,6.499638022586194,19.200841373120934,-2.567399596140902,42.76785954678034,35.187940318599956,126.6729863136639,97.0,3.8,2.1,101.7924,1,4,0.8660254037844387,-0.49999999999999983
Germany,2021-05,322.1414878979383,485.7676956055394,11.447656459212403,27.338052501682746,2.2603208436167828,103.12161768005386,103.10030289432355,235.21494278662777,100.3,3.7,2.4,102.1611,1,5,0.49999999999999994,-0.8660254037844387
Germany,2021-06,374.96091083314633,497.7353872335653,20.065237828135515,33.483116446039936,8.449338119811532,78.67956024231547,78.67956024231547,95.25431904868746,105.3,3.6,2.1,102.4391,1,6,1.2246467991473532e-16,-1.0
Germany,2021-07,346.08288060229853,499.5761115573505,19.484768794285177,27.985304016154366,12.139735247924614,110.16010769575948,110.16010769575948,165.59703836661433,100.4,3.5,3.1,102.6015,1,7,-0.4999999999999998,-0.8660254037844388
Germany,2021-08,302.6307067110413,451.132868727096,17.208287796651877,28.139443571909357,9.37779896791564,107.61084810410591,107.61084810410591,218.54734126093786,102.1,3.4,3.4,102.6366,1,8,-0.8660254037844384,-0.5000000000000004
Germany,2021-09,265.75255335926005,378.7201410496598,15.909104778999328,26.17767556652457,7.3375476778101865,37.32915638321741,37.32915638321741,76.63562934709446,100.0,3.4,4.1,102.5817,1,9,-1.0,-1.8369701987210297e-16
Germany,2021-10,198.01502620783788,329.7563950172014,10.469094284452872,22.003264527709227,1.4521426968813103,48.67975095355621,48.67975095355621,105.1919452546556,101.9,3.4,4.6,102.4551,1,10,-0.8660254037844386,0.5000000000000001
Germany,2021-11,94.01534757030142,265.52519921409515,5.5361629646249355,12.909041956472963,-2.2356069104778995,58.96323760376936,54.2106349562486,142.1236257572358,103.8,3.4,6.0,102.2826,1,11,-0.5000000000000004,0.8660254037844384
Germany,2021-12,70.13045382637799,244.55205039700346,2.588004733402332,13.348575274848553,-8.7643930895221,64.45777428763742,47.56550370204174,164.36044424500784,102.0,3.4,5.7,102.0809,1,12,-2.4492935982947064e-16,1.0
Germany,2022-01,95.15382046125944,260.8455976712662,3.192517750258745,12.981018622391742,-4.240442001346198,46.95592326677137,38.747195422930226,134.05956921696207,103.6,3.3,5.1,101.8454,1,1,0.49999999999999994,0.8660254037844387
Germany,2022-02,147.48211493593098,279.4867175289183,4.839268085515561,13.022975095355623,-3.6781916087054065,85.7155710118914,77.85435270361229,198.73670630468925,103.8,3.2,5.5,101.5554,1,2,0.8660254037844386,0.5000000000000001
Germany,2022-03,283.534616244422,368.9760831317154,4.93715539890133,17.51773614538927,-4.932768678483284,13.287166255328696,12.012418667264978,30.44491810634956,103.3,3.2,7.6,101.2228,1,3,1.0,6.123233995736766e-17
Germany,2022-04,271.33278997675313,417.17565172980085,8.18713222646025,21.064718420462196,-3.703892752972852,52.74619699349338,46.981018622391744,128.38849001570563,100.0,3.1,7.8,100.8826,1,4,0.8660254037844387,-0.49999999999999983
Germany,2022-05,368.96678633984,485.39916086960585,15.176665195017623,28.98231994615212,4.538018846757909,58.04020641687234,57.9762620596814,104.2588063719991,99.7,3.1,8.7,100.5492,1,5,0.49999999999999994,-0.8660254037844387
Germany,2022-06,389.26400671291105,497.6847225207539,19.136153242091094,34.171572806820734,7.923289207987435,67.1707875252412,67.1707875252412,94.24646623289208,97.4,3.1,8.2,100.2125,1,6,1.2246467991473532e-16,-1.0
Germany,2022-07,387.1708034031985,499.85504553199706,19.9844734994608,37.26517837110164,9.926015256899259,43.70852591429212,43.70852591429212,82.00044873233117,98.7,3.1,8.5,99.87942,0,7,-0.4999999999999998,-0.8660254037844388
Germany,2022-08,351.19789441297087,451.55937931530923,21.405683701607476,35.80818936504375,10.839466008525914,59.687020417321065,59.687020417321065,83.83497868521427,98.2,3.1,8.8,99.58981,0,8,-0.8660254037844384,-0.5000000000000004
Germany,2022-09,263.42404256381974,379.19262942312963,13.874687383142621,26.123917433251062,3.3889948395781917,92.30088624635405,92.30088624635405,155.69082342382768,99.4,3.2,10.9,99.37562,0,9,-1.0,-1.8369701987210297e-16
Germany,2022-10,236.69164335938473,330.2249155731932,12.942567689824632,23.095490240071797,3.9840587839353825,49.692079874354945,49.692079874354945,74.40374691496523,96.5,3.1,11.6,99.2616,0,10,-0.8660254037844386,0.5000000000000001
Germany,2022-11,139.73305865087377,265.8916519068008,6.470630842868895,17.25583352030514,-3.5952770922144945,49.575723580884,47.93467579089074,120.0630468925286,97.3,3.1,11.3,99.25568,0,11,-0.5000000000000004,0.8660254037844384
Germany,2022-12,82.02306159474483,244.6008907286914,1.9900880818140365,16.26564954004936,-9.943504599506394,73.2923827686785,64.01275521651334,174.10298407000224,96.2,3.1,9.6,99.3304,0,12,-2.4492935982947064e-16,1.0
Germany,2023-01,89.55785632837235,260.5576982630319,4.08820738671318,15.691990127888717,-4.506876822975095,72.29970832398476,63.61373120933362,166.46320394884452,97.0,3.0,9.2,99.42141,0,1,0.49999999999999994,0.8660254037844387
Germany,2023-02,139.13352360830652,279.0570527568993,3.3913014038911506,12.764213596589634,-6.624590531747812,43.36838680726946,37.523132151671525,122.3874803679605,96.9,3.0,9.3,99.47278,0,2,0.8660254037844386,0.5000000000000001
Germany,2023-03,193.40670254780247,368.47110314891677,5.9269007794914845,16.942293022212247,-4.664998878169172,94.75330940094234,76.75713484406552,207.13170293919677,95.2,3.0,7.8,99.44889,0,3,1.0,6.123233995736766e-17
Germany,2023-04,242.0371281598235,416.7073072937701,7.792401465858948,20.692506170069553,-3.3329257347991925,68.9727170742652,68.54216962082117,181.28573031186897,95.8,3.0,7.6,99.34345,0,4,0.8660254037844387,-0.49999999999999983
Germany,2023-05,360.936882806696,485.0393045661631,13.625883532247206,25.681377608256675,2.956405654027373,42.81393313888266,42.81393313888266,79.29436840924389,98.0,3.0,6.3,99.16528,0,5,0.49999999999999994,-0.8660254037844387
Germany,2023-06,402.3607979856904,497.630676184778,19.452864781990876,29.984384114875475,7.843571909356069,63.38886021987885,63.38886021987885,73.04778999326902,97.0,3.0,6.8,98.96844,0,6,1.2246467991473532e-16,-1.0
Germany,2023-07,366.89440186597864,500.11593096658197,19.596333784478205,33.5550482387256,11.000964774512004,112.0125196320395,112.0125196320395,155.88669508638097,97.0,3.1,6.5,98.8026,0,7,-0.4999999999999998,-0.8660254037844388
Germany,2023-08,314.82297100410096,452.0260930761224,18.985132846482877,30.548956697330038,10.473715503702042,118.60127888714382,118.60127888714382,180.10186223917432,95.9,3.1,6.4,98.69575,0,8,-0.8660254037844384,-0.5000000000000004
Germany,2023-09,316.6561524409169,379.65050241287116,18.23721412011069,29.51690599057662,8.241429212474758,32.13761498765986,32.13761498765986,49.288198339690375,95.4,3.1,4.3,98.65969,0,9,-1.0,-1.8369701987210297e-16
Germany,2023-10,172.46420653279486,330.7276464681026,12.41494966236511,24.83724478348665,0.8062598160197442,102.16280008974648,102.16280008974648,176.08862463540498,96.5,3.1,3.0,98.67935,0,10,-0.8660254037844386,0.5000000000000001
Germany,2023-11,123.49495643930895,266.22824861485054,5.937614613716251,14.570708997083242,-5.723154588288087,111.00489118240968,97.7977451200359,213.75084137312092,95.7,3.2,2.3,98.73884,0,11,-0.5000000000000004,0.8660254037844384
Germany,2023-12,78.18636731016129,244.67698441870465,4.085525125391737,11.118128786179044,-7.629683643706529,124.21349562485977,108.46544761050033,232.77967242539825,95.8,3.2,3.8,98.82401,0,12,-2.4492935982947064e-16,1.0
Germany,2024-01,117.33789365074912,260.28211118029066,1.5295435957934962,11.675588961184655,-10.421359658963429,75.30192954902401,55.8749158626879,161.41059008301548,95.5,3.2,3.1,98.92915,0,1,0.49999999999999994,0.8660254037844387
Germany,2024-02,118.15782858892378,289.4921323461222,6.788245920791007,15.77616109490689,-1.9125196320394882,91.60858200583351,89.00033654924839,204.30199685887368,94.8,3.2,2.7,99.05522,0,2,0.8660254037844386,0.5000000000000001
Germany,2024-03,227.75685917688782,370.0642920655398,7.829288107869463,20.780794256226162,-1.5622167377159524,52.33063719991026,50.530670854835094,121.7361453892753,96.3,3.3,2.3,99.19342,0,3,1.0,6.123233995736766e-17
Germany,2024-04,263.4135343956448,418.1309125077905,10.493100740408346,25.535517164011665,-1.0966232892079875,66.35772941440432,63.511868970159306,176.1110612519632,96.5,3.3,2.4,99.32146,0,4,0.8660254037844387,-0.49999999999999983
Germany,2024-05,354.1604160705382,486.18915739535817,15.945445728719596,25.18633610051604,5.694256226161094,114.12858424949518,114.12858424949518,150.23064841821852,96.6,3.4,2.8,99.41435,0,5,0.49999999999999994,-0.8660254037844387
Germany,2024-06,346.61882981639377,497.814106956286,17.334671303567422,29.504072245905316,7.759131702939196,110.36121830827912,110.36121830827912,147.86313663899483,95.2,3.4,2.5,99.4551,0,6,1.2246467991473532e-16,-1.0
Germany,2024-07,364.336065126019,499.24592502617605,19.589857201792032,31.28249943908459,10.702052950415078,72.74766659187796,72.74766659187796,132.23580884002692,97.0,3.4,2.6,99.45098,0,7,-0.4999999999999998,-0.8660254037844388
Germany,2024-08,348.50441692312967,450.63664712094584,20.64624874246383,32.523760376935165,11.314527709221448,49.96567197666592,49.96567197666592,78.4784608481041,98.2,3.4,2.0,99.41607,0,8,-0.8660254037844384,-0.5000000000000004
Germany,2024-09,273.30591323635724,378.15936871276136,16.4811977413806,31.556652456809513,5.233082791115099,91.16687233565179,91.16687233565179,122.40352254879964,99.7,3.4,1.8,99.37704,0,9,-1.0,-1.8369701987210297e-16
Germany,2024-10,190.34316244390848,329.2309392516142,11.531450708200945,20.74138433924164,3.197868521426969,67.2210006730985,67.2210006730985,118.88557325555307,99.2,3.4,2.4,99.34606,0,10,-0.8660254037844386,0.5000000000000001
Germany,2024-11,107.84156713347294,265.0851293561314,5.59827088475058,15.154520978236482,-1.728864707202154,65.90804352703613,58.76304689252861,111.89174332510657,99.1,3.4,2.4,99.33286,0,11,-0.5000000000000004,0.8660254037844384
Germany,2024-12,67.6409055910802,244.4809759276918,3.673241801587933,12.676452770922145,-3.0756113978012114,47.270282701368636,44.258862463540495,127.30738164684766,99.1,3.5,2.8,99.36073,0,12,-2.4492935982947064e-16,1.0
Spain,2015-01,255.1821176000099,299.5576081396595,6.453052815940968,15.733081145230678,-0.6701676309152943,30.664471146714135,28.647085002225186,57.95060080106809,93.6,23.4,-1.5,103.0804,0,1,0.49999999999999994,0.8660254037844387
Spain,2015-02,245.83817245998782,298.69870543770287,7.1833423400512855,16.703367452900164,-1.566444147752559,32.01636255748405,29.93121198635217,69.64782673193888,93.5,23.1,-1.2,103.2652,0,2,0.8660254037844386,0.5000000000000001
Spain,2015-03,298.58671175229523,370.3424766734246,11.24589871321858,24.77936507936508,1.2071947782228156,58.84502299362112,58.773164218958605,108.31731197151758,94.3,22.9,-0.8,103.3613,0,3,1.0,6.123233995736766e-17
Spain,2015-04,344.6887229478811,398.5647340589922,14.294079018938833,24.27076101468625,5.264767838599615,21.02950600801068,21.02950600801068,44.862928348909655,93.7,22.7,-0.7,103.3581,0,4,0.8660254037844387,-0.49999999999999983
Spain,2015-05,405.363240685111,447.0716813220097,19.77900713496131,34.18411214953271,9.93763536567275,9.22321614003857,9.22321614003857,26.145675715769173,94.6,22.5,-0.3,103.2753,0,5,0.49999999999999994,-0.8660254037844387
Spain,2015-06,412.2510566928745,450.1315146017736,23.44636502991643,36.17059783414924,13.046476783859962,23.331375166889188,23.331375166889188,38.26746773475745,93.5,22.3,0.0,103.1493,0,6,1.2246467991473532e-16,-1.0
Spain,2015-07,422.89419468138584,456.58704323418874,27.874068650674015,37.47392078326658,19.647174009790835,16.47967660584483,16.47967660584483,30.15101616970776,94.8,21.9,0.0,103.0159,0,7,-0.4999999999999998,-0.8660254037844388
Spain,2015-08,383.95566574238904,426.05955082331997,25.081653913700947,34.98590713543984,15.2083370419819,31.283162735499182,31.283162735499182,44.96602877911289,95.6,21.6,-0.5,102.8963,0,8,-0.8660254037844384,-0.5000000000000004
Spain,2015-09,318.0753256382996,374.0371321115397,20.28564110171587,29.06102952084261,11.7260347129506,59.077955792909066,59.077955792909066,77.6159323542501,96.1,21.4,-1.1,102.7903,0,9,-1.0,-1.8369701987210297e-16
Spain,2015-10,260.96826531053745,345.2495678262374,16.285341506716243,26.31835039311675,7.499688473520249,59.914552736982635,59.914552736982635,113.44592790387183,96.5,21.3,-0.9,102.6753,0,10,-0.8660254037844386,0.5000000000000001
Spain,2015-11,259.86796668891856,298.9168732519903,12.31346091084409,21.8119121792019,1.7580477673935617,44.21766800178015,44.21766800178015,44.81085892300845,96.8,20.9,-0.4,102.518,0,11,-0.5000000000000004,0.8660254037844384
Spain,2015-12,232.9734067967166,289.72453331396594,9.759698235640352,17.570894526034714,2.2833259160361967,4.75152054591307,4.75152054591307,16.36166740839638,97.2,20.8,-0.1,102.291,0,12,-2.4492935982947064e-16,1.0
Spain,2016-01,210.65780604756958,299.38761237369994,9.273336491666308,18.155941255006674,0.4549028334075063,37.90261088859219,37.90261088859219,78.21257973594422,97.7,20.5,-0.4,101.9859,0,1,0.49999999999999994,0.8660254037844387
Spain,2016-02,245.0499331050454,309.67689885073105,9.100361657177642,18.137976561341045,0.03242842308262868,37.566963358552144,37.32533748701973,83.79379913959353,97.9,20.4,-1.0,101.6325,0,2,0.8660254037844386,0.5000000000000001
Spain,2016-03,323.68168867914414,371.4065668273748,9.781286877126492,21.370004450378286,1.2450971665924937,38.3327844533452,38.3327844533452,83.48434950304109,97.7,20.3,-1.0,101.2668,0,3,1.0,6.123233995736766e-17
Spain,2016-04,322.34832367354005,399.50565222024426,12.573348662414082,22.10603767986946,3.739549028334075,77.63719032784454,77.63719032784454,128.29046135588192,98.3,20.3,-1.2,100.9247,0,4,0.8660254037844387,-0.49999999999999983
Spain,2016-05,375.48135775148756,447.79292314114286,16.123883696780894,26.661281708945257,5.909316125203976,54.279913959353216,54.279913959353216,93.736240913811,98.2,20.2,-1.1,100.627,0,5,0.49999999999999994,-0.8660254037844387
Spain,2016-06,416.6124339106463,450.24717462377816,22.635398803342728,32.549503041091825,11.141581367749591,10.933926717104287,10.933926717104287,20.60539979231568,98.7,19.9,-0.9,100.395,0,6,1.2246467991473532e-16,-1.0
Spain,2016-07,427.53636378628306,456.0469199834348,26.5571758760785,36.02112446224596,16.376190476190477,5.959679572763686,5.959679572763686,16.23305147604213,99.2,19.5,-0.7,100.2431,0,7,-0.4999999999999998,-0.8660254037844388
Spain,2016-08,400.03533602292765,425.16596519886593,26.152984863928488,34.92585669781931,17.165954606141522,12.77897937991396,12.77897937991396,19.345942738466103,98.9,19.3,-0.3,100.1859,0,8,-0.8660254037844384,-0.5000000000000004
Spain,2016-09,338.9233814666469,373.03735856821436,22.77179943628542,36.566073282895715,12.641032487761459,31.000267022696928,31.000267022696928,39.27963210206201,99.3,19.1,0.0,100.2134,0,9,-1.0,-1.8369701987210297e-16
Spain,2016-10,258.59790778115683,344.268403516623,17.497167549564292,27.32809672155466,9.426969292389852,69.90553330366414,69.90553330366414,123.23171636255748,99.1,18.9,0.5,100.2957,0,10,-0.8660254037844386,0.5000000000000001
Spain,2016-11,212.84579587763105,298.1807079595839,11.101458240617118,21.26374425159472,3.362082777036048,96.64490431686694,96.64490431686694,147.97923156801662,98.5,18.8,0.5,100.3998,0,11,-0.5000000000000004,0.8660254037844384
Spain,2016-12,216.36802875644895,289.60507400649425,8.871433356781564,15.915175789942147,1.0002521881026551,52.350585966473815,52.350585966473815,83.32220738762796,98.0,18.5,1.4,100.5042,0,12,-2.4492935982947064e-16,1.0
Spain,2017-01,232.42490154362196,299.96927114712616,6.365653128903055,16.423750185432425,-2.307951342530782,44.101157098353355,43.91836522771102,70.884290164664,98.8,18.4,2.9,100.607,0,1,0.49999999999999994,0.8660254037844387
Spain,2017-02,217.43877728782408,299.26862385237933,9.74869190666921,19.58730158730159,0.9403352618305888,45.36757157691737,45.31861741581368,99.18483904465212,98.2,18.2,3.0,100.7185,0,2,0.8660254037844386,0.5000000000000001
Spain,2017-03,314.177832353838,371.07148681946296,12.064988921907826,25.033466844681797,1.8068832517430649,48.09623201305443,48.09623201305443,73.04450378282154,98.8,18.0,2.1,100.8535,0,3,1.0,6.123233995736766e-17
Spain,2017-04,347.03029848810763,399.1932364873329,15.176176630569154,26.65162438807299,4.631523512831924,34.586826880284825,34.586826880284825,59.33778371161549,100.0,17.6,2.6,101.0106,0,4,0.8660254037844387,-0.49999999999999983
Spain,2017-05,397.8234429626333,447.5692221744219,19.16399356848558,31.288725708351876,6.174336151906246,39.896958908173865,39.896958908173865,58.381397418780594,99.7,17.4,2.0,101.1836,0,5,0.49999999999999994,-0.8660254037844387
Spain,2017-06,400.39331173663646,450.2048263825018,25.19999456064877,37.57151757899422,13.415828512090194,19.208351876576177,19.208351876576177,39.18231716362558,100.3,17.1,1.6,101.3706,0,6,1.2246467991473532e-16,-1.0
Spain,2017-07,413.6478100079943,456.22623800293394,25.77112518004891,37.112876427829704,14.897834149236017,27.966651832072397,27.966651832072397,39.82866043613707,100.2,16.9,1.7,101.5759,0,7,-0.4999999999999998,-0.8660254037844388
Spain,2017-08,376.06686889927306,425.4468188708401,25.89140550602715,36.892983236908464,14.699554962171785,41.39709241952232,41.39709241952232,53.665924936952976,100.0,16.7,2.0,101.7996,0,8,-0.8660254037844384,-0.5000000000000004
Spain,2017-09,326.2130429243106,373.3610117869093,21.173446570736292,31.515042278593683,10.646654798991248,27.039860554813828,27.039860554813828,59.0925678682688,100.3,16.7,1.8,102.0298,0,9,-1.0,-1.8369701987210297e-16
Spain,2017-10,294.330501789629,344.570588123259,18.688131367510323,29.223112297878654,8.987865301883994,34.014063195371605,34.014063195371605,48.17326806111853,97.6,16.7,1.7,102.2388,0,10,-0.8660254037844386,0.5000000000000001
Spain,2017-11,257.9189720248397,298.4209658095568,10.853883202294417,21.40655689066904,1.5388072986203825,25.61449339860555,25.61449339860555,49.61593235425011,100.5,16.7,1.8,102.4005,0,11,-0.5000000000000004,0.8660254037844384
Spain,2017-12,224.428232027889,289.6438782322932,7.464319929559604,18.066399643969735,-0.7189289422934282,30.04149236018394,29.91130396083667,52.37902388369678,100.5,16.6,1.2,102.4966,0,12,-2.4492935982947064e-16,1.0
Spain,2018-01,222.44597794301868,299.7652966531507,8.282760287312593,18.594585373090045,0.10158730158730161,58.27841566533155,54.753716065865596,87.16555407209613,99.8,16.4,0.7,102.5191,0,1,0.49999999999999994,0.8660254037844387
Spain,2018-02,206.16770925555062,299.0039683977814,6.84959840634073,17.666191959649908,-2.10077139890224,74.08325174306482,70.77353508381545,120.59486723038125,100.2,16.2,1.2,102.4663,0,2,0.8660254037844386,0.5000000000000001
Spain,2018-03,258.71302828215397,370.7222346033395,9.810225342272373,21.219136626613263,0.37972110962765165,100.61728230232903,99.09534193739802,164.7825248479454,100.5,15.9,1.3,102.3664,0,3,1.0,6.123233995736766e-17
Spain,2018-04,308.01788409566666,398.90048505744284,13.546321020620086,26.153463877762942,4.839741878059635,63.82529298323691,63.531568016614756,114.63773920783267,100.7,15.7,1.1,102.2548,0,4,0.8660254037844387,-0.49999999999999983
Spain,2018-05,365.47952176770673,447.332550200267,17.013377454287912,26.00019284972556,5.924699599465955,49.74877614597241,49.74877614597241,94.67868268802849,99.8,15.5,2.1,102.1423,0,5,0.49999999999999994,-0.8660254037844387
Spain,2018-06,381.6223235437373,450.1717332060031,21.746440686347228,34.34100281857291,11.885625278148643,35.44947337190328,35.44947337190328,69.5086782376502,100.2,15.2,2.3,102.0288,0,6,1.2246467991473532e-16,-1.0
Spain,2018-07,420.7893357456032,456.4051453308115,25.302606581774505,34.22710280373831,17.15086782376502,14.30412401720813,14.30412401720813,24.543984572021955,100.0,15.0,2.3,101.9136,0,7,-0.4999999999999998,-0.8660254037844388
Spain,2018-08,383.56348370378606,425.72946752047994,26.46943930018998,38.3298323690847,17.44770805518469,27.24916184542353,27.24916184542353,41.78920041536864,99.8,14.8,2.2,101.8165,0,8,-0.8660254037844384,-0.5000000000000004
Spain,2018-09,325.52530887314776,373.6903683969572,23.28332443257677,32.59991099243436,14.199525292983237,42.424254561637746,42.424254561637746,72.14478564011274,99.6,14.7,2.3,101.7628,0,9,-1.0,-1.8369701987210297e-16
Spain,2018-10,258.9236100726895,344.8852553940233,16.13915662938877,27.68620382732532,4.654175938288088,143.923349651387,143.923349651387,161.58982346832815,100.3,14.7,2.3,101.7676,0,10,-0.8660254037844386,0.5000000000000001
Spain,2018-11,205.0983506889845,298.66605562808024,11.255890817386144,19.793072244474114,2.0218365227711024,85.1189437768877,85.1189437768877,150.112297878653,101.1,14.6,1.7,101.816,0,11,-0.5000000000000004,0.8660254037844384
Spain,2018-12,228.29814499497272,289.6731626876988,8.536830947834869,17.662839341344014,1.4249221183800622,14.027533006972261,14.027533006972261,30.87257083518766,101.0,14.4,1.2,101.8823,0,12,-2.4492935982947064e-16,1.0
Spain,2019-01,239.4056570744532,299.58169141076996,6.5929435184786405,16.43923750185433,-1.7297730307076105,26.55036344755971,26.452455125352323,53.50763981605103,102.2,14.3,1.0,101.9495,0,1,0.49999999999999994,0.8660254037844387
Spain,2019-02,274.7221799390958,298.73192632522375,9.310978659376524,21.90065272214805,-0.14373238391929988,10.106823913365968,10.070894526034714,20.665924936952976,101.9,14.2,1.1,101.9892,0,2,0.8660254037844386,0.5000000000000001
Spain,2019-03,324.3255558027988,370.38760686924127,12.354023285527658,24.986648865153533,3.4330959798249516,15.533095979824953,15.533095979824953,33.66088117489986,101.4,14.2,1.3,101.9872,0,3,1.0,6.123233995736766e-17
Spain,2019-04,294.13940055052825,398.6072471245611,12.825087771349454,25.179142560450973,2.6273698264352467,81.55132769618751,81.55132769618751,132.31033971220887,102.0,14.2,1.6,101.9306,0,4,0.8660254037844387,-0.49999999999999983
Spain,2019-05,386.813310996143,447.1071599766767,17.831040192179774,30.589600949414038,7.1888443851060675,25.61223854027592,25.61223854027592,45.59887257083519,102.2,14.3,0.9,101.8306,0,5,0.49999999999999994,-0.8660254037844387
Spain,2019-06,398.3007651452966,450.14309098221497,22.531237205162437,38.24708500222519,10.494051327696187,9.635677199228601,9.635677199228601,19.734312416555408,102.7,14.2,0.6,101.6844,0,6,1.2246467991473532e-16,-1.0
Spain,2019-07,413.86257059865835,456.56707154930854,26.59606883251743,37.45754339118825,16.97338673787272,10.231137813380805,10.231137813380805,21.81827622014538,103.0,14.2,0.6,101.4796,0,7,-0.4999999999999998,-0.8660254037844388
Spain,2019-08,380.08489611333636,426.02922083642386,25.787919854908097,35.932280077139886,16.80720961281709,17.270479157395044,17.270479157395044,36.429164812342385,102.7,14.1,0.4,101.2279,0,8,-0.8660254037844384,-0.5000000000000004
Spain,2019-09,314.1712814699435,374.00207085579126,21.33627997824259,32.169826435246996,12.955169856104437,90.76234979973297,90.76234979973297,93.07491470108293,103.4,14.0,0.2,100.9229,0,9,-1.0,-1.8369701987210297e-16
Spain,2019-10,274.4119190933591,345.2197101241985,17.424392379803898,29.192449191514612,7.5528259902091675,68.30310043020323,68.30310043020323,78.35454680314493,103.0,14.0,0.2,100.5447,0,10,-0.8660254037844386,0.5000000000000001
Spain,2019-11,211.3895970648107,298.8893467982001,11.25190723433714,22.817341640706125,1.1672600504376205,47.79973297730307,47.79973297730307,98.92731048805815,103.3,13.9,0.5,100.0727,0,11,-0.5000000000000004,0.8660254037844384
Spain,2019-12,202.7099051813941,289.71436017611967,9.811556148939328,18.590891559115857,1.4862186619195965,89.25957573060377,89.25957573060377,100.89882806705236,103.2,13.8,0.8,99.48929,0,12,-2.4492935982947064e-16,1.0
Spain,2020-01,209.62396853747384,299.4024709600455,7.556075723425739,17.212653908915588,-1.0866191959649902,80.14540869307224,79.90063788755377,92.221777184394,103.1,13.8,1.1,98.79681,0,1,0.49999999999999994,0.8660254037844387
Spain,2020-02,246.017141583016,309.7052922810661,11.183343819856873,21.978623349651386,3.0888295505117935,6.244577955792908,6.244577955792908,21.70301142263759,104.2,13.6,0.9,98.02448,0,2,0.8660254037844386,0.5000000000000001
Spain,2020-03,270.5332546728972,371.44988317550974,11.802216096970392,25.1311971517579,2.5318647085002226,70.89418483904464,65.85190624536418,145.49992582702862,88.1,14.5,0.1,92.98975,1,3,1.0,6.123233995736766e-17
Spain,2020-04,286.056936253276,399.54900761014693,13.892078326657765,22.906645898234686,4.173994956237947,112.50163180537012,112.50163180537012,183.89942145082333,72.1,15.3,-0.7,88.56622,1,4,0.8660254037844387,-0.49999999999999983
Spain,2020-05,370.901264787618,447.8317224834759,19.470246589239654,31.14423676012461,10.539267171042871,42.76361074024626,42.76361074024626,79.45497700637887,83.7,15.5,-0.9,90.07344,1,5,0.49999999999999994,-0.8660254037844387
Spain,2020-06,391.2400834668447,450.26024270673656,22.02720021757405,34.1620531078475,11.698368194629877,25.048879988132324,25.048879988132324,51.39133659694407,98.0,16.0,-0.3,92.99928,1,6,1.2246467991473532e-16,-1.0
Spain,2020-07,422.3215338430665,456.03020345604847,27.15749697326423,37.41579884290165,17.163417890520694,8.150333778371161,8.150333778371161,22.158136774959203,99.4,16.2,-0.7,94.16167,1,7,-0.4999999999999998,-0.8660254037844388
Spain,2020-08,385.00146974690534,425.12697713000045,25.795609438630244,37.01614003856995,13.471591751965581,27.19279038718291,27.19279038718291,38.85565939771547,99.8,16.5,-0.6,94.01085,1,8,-0.8660254037844384,-0.5000000000000004
Spain,2020-09,327.97709287197745,372.9978828343141,21.373907432131734,32.34125500667557,10.029179646936656,39.98007713989023,39.98007713989023,70.39697374276814,99.4,16.4,-0.6,94.35263,1,9,-1.0,-1.8369701987210297e-16
Spain,2020-10,275.8316938593021,344.22319028210455,15.181620416230006,27.452366117786678,5.487924640261089,71.0032932799288,71.0032932799288,81.25604509716659,100.1,16.3,-0.9,94.80841,1,10,-0.8660254037844386,0.5000000000000001
Spain,2020-11,212.78054113426955,298.15119142230793,12.2506987093903,21.598279187064232,2.8880729862038272,100.03612223705682,100.03612223705682,116.95772140631954,99.7,16.2,-0.8,95.41784,1,11,-0.5000000000000004,0.8660254037844384
Spain,2020-12,207.8093880713379,289.5909996505629,8.328946121710668,17.308960094941405,-0.8212431390001483,40.150571131879545,40.150571131879545,87.93724966622163,101.3,16.2,-0.6,96.39932,1,12,-2.4492935982947064e-16,1.0
Spain,2021-01,211.98482017463613,299.97834508274406,6.036010259796814,19.89399198931909,-5.759427384661029,60.459086188992735,36.84131434505266,105.76383325916036,94.6,15.9,0.4,97.36275,1,1,0.49999999999999994,0.8660254037844387
